INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
7630,1,2849,0,41,0,9,"$27,521",No,"$141,133",Yes,z_F,<High School,z_Blue Collar,29,Private,"$8,350",1,Sports Car,no,$536,1,No,0,1,Highly Urban/ Urban
7631,0,0,0,49,0,12,"$71,512",No,$0,z_No,z_F,Masters,Manager,27,Private,"$13,550",1,Sports Car,no,$0,0,No,0,18,Highly Urban/ Urban
7633,0,0,2,37,3,12,"$28,292",Yes,$0,z_No,z_F,z_High School,Clerical,47,Private,"$14,600",1,Minivan,no,$0,0,No,2,1,Highly Urban/ Urban
7634,1,3335,2,41,3,11,"$63,610",Yes,$0,z_No,M,z_High School,Clerical,10,Private,"$11,960",15,Minivan,no,"$45,931",1,Yes,3,1,Highly Urban/ Urban
7635,0,0,0,49,0,13,"$12,194",No,"$102,719",Yes,z_F,Bachelors,Home Maker,25,Private,"$12,120",1,z_SUV,no,$0,0,No,0,11,z_Highly Rural/ Rural
7636,0,0,0,54,0,14,"$70,632",No,"$250,307",Yes,M,Bachelors,Professional,56,Private,"$19,750",4,Minivan,yes,$0,0,No,4,16,z_Highly Rural/ Rural
7637,0,0,0,29,2,14,"$104,420",Yes,$0,z_No,z_F,Masters,Manager,19,Private,"$4,400",7,Sports Car,no,"$44,351",3,Yes,3,17,Highly Urban/ Urban
7638,1,5323,0,46,0,10,"$70,840",No,$0,z_No,M,Bachelors,Professional,26,Private,"$17,140",1,Minivan,yes,"$4,655",2,No,5,1,Highly Urban/ Urban
7640,0,0,0,61,0,11,"$67,813",No,"$249,997",Yes,z_F,Bachelors,Professional,51,Private,"$21,190",6,Sports Car,no,$0,0,No,0,6,z_Highly Rural/ Rural
7641,0,0,0,58,0,14,"$213,892",No,"$507,584",Yes,z_F,PhD,Doctor,34,Private,"$28,690",6,Minivan,no,$0,0,No,0,17,Highly Urban/ Urban
7644,0,0,0,52,0,11,"$189,038",No,$0,z_No,z_F,PhD,,32,Commercial,"$35,980",4,Pickup,no,"$8,292",3,No,0,12,Highly Urban/ Urban
7645,1,5161,0,49,0,10,,No,,z_No,z_F,z_High School,z_Blue Collar,24,Commercial,"$18,430",6,z_SUV,no,"$27,389",2,Yes,4,9,Highly Urban/ Urban
7646,1,4857,0,57,0,12,"$35,436",No,"$187,051",Yes,z_F,z_High School,z_Blue Collar,39,Commercial,"$10,100",1,z_SUV,no,$0,0,No,4,3,Highly Urban/ Urban
7647,1,7843,0,62,0,12,"$34,033",No,$0,z_No,M,z_High School,z_Blue Collar,43,Commercial,"$19,010",10,Van,no,$0,0,Yes,5,1,Highly Urban/ Urban
7648,0,0,0,46,0,11,"$33,914",No,$0,z_No,z_F,Bachelors,Clerical,25,Commercial,"$16,300",1,Van,no,$0,0,No,1,8,Highly Urban/ Urban
7651,1,3883,0,34,3,0,$0,No,"$74,744",Yes,z_F,Bachelors,Home Maker,36,Private,"$4,900",1,Sports Car,no,$0,0,No,0,6,Highly Urban/ Urban
7652,0,0,0,43,0,11,"$1,852",No,$0,Yes,z_F,<High School,Student,17,Private,"$5,800",4,Sports Car,no,$0,0,No,1,7,z_Highly Rural/ Rural
7655,0,0,0,44,2,9,"$91,785",No,"$288,497",Yes,z_F,Bachelors,Professional,35,Private,"$34,750",4,Van,no,$0,0,No,0,8,z_Highly Rural/ Rural
7656,0,0,0,52,0,13,"$7,079",No,"$115,595",Yes,z_F,<High School,z_Blue Collar,26,Commercial,"$19,640",10,Pickup,no,$0,0,No,0,1,z_Highly Rural/ Rural
7658,0,0,0,58,0,11,"$57,103",No,$0,z_No,z_F,z_High School,z_Blue Collar,17,Commercial,"$7,300",10,Sports Car,no,$592,2,No,4,1,z_Highly Rural/ Rural
7659,1,942,0,26,3,13,"$7,832",No,"$58,632",Yes,z_F,<High School,Clerical,33,Private,"$7,620",11,z_SUV,no,"$5,304",2,No,11,1,Highly Urban/ Urban
7660,0,0,0,49,0,13,"$19,377",No,$0,z_No,z_F,Bachelors,Manager,43,Private,"$12,850",6,z_SUV,no,"$4,761",2,No,2,,Highly Urban/ Urban
7661,0,0,0,46,0,12,"$49,657",No,"$139,287",Yes,z_F,Bachelors,Home Maker,38,Private,"$13,420",1,z_SUV,no,"$12,775",1,No,4,,Highly Urban/ Urban
7663,0,0,0,56,0,11,"$123,999",No,"$332,786",z_No,M,z_High School,Professional,47,Private,"$19,500",17,Van,yes,$0,0,No,0,8,Highly Urban/ Urban
7664,0,0,0,54,0,10,"$35,090",No,"$188,255",z_No,z_F,z_High School,Clerical,40,Private,"$14,650",1,z_SUV,no,$0,0,No,0,6,z_Highly Rural/ Rural
7665,0,0,0,34,1,15,"$88,882",No,"$264,963",Yes,z_F,Bachelors,Manager,5,Private,"$4,900",4,z_SUV,no,"$3,548",4,No,3,1,Highly Urban/ Urban
7666,0,0,0,36,0,10,"$35,676",No,,z_No,M,z_High School,z_Blue Collar,45,Commercial,"$15,120",10,Minivan,yes,$0,0,No,0,7,z_Highly Rural/ Rural
7667,0,0,0,49,0,0,$0,No,"$84,563",Yes,M,Masters,Lawyer,67,Private,"$18,420",7,Minivan,no,"$26,088",1,Yes,4,17,Highly Urban/ Urban
7668,0,0,0,41,3,15,"$211,575",Yes,"$515,570",z_No,M,PhD,Manager,9,Private,"$7,260",1,Pickup,no,$698,1,No,4,,Highly Urban/ Urban
7670,0,0,1,37,2,10,"$110,007",Yes,"$243,816",z_No,z_F,z_High School,z_Blue Collar,44,Private,"$16,200",4,z_SUV,no,$0,0,No,4,6,z_Highly Rural/ Rural
7672,0,0,0,49,0,13,,No,"$359,366",Yes,M,Masters,Manager,32,Private,"$27,820",14,Minivan,yes,$0,0,No,4,8,Highly Urban/ Urban
7673,0,0,0,51,0,15,"$123,363",No,,Yes,z_F,Masters,Lawyer,37,Private,"$21,780",10,Sports Car,no,$0,0,No,0,12,Highly Urban/ Urban
7674,1,2535,0,46,0,13,"$33,953",No,"$164,542",Yes,M,<High School,z_Blue Collar,32,Private,"$12,040",4,Minivan,yes,$0,0,No,0,6,Highly Urban/ Urban
7676,1,3505,1,39,1,13,"$13,765",No,"$82,223",Yes,z_F,<High School,Clerical,28,Private,"$22,960",1,Minivan,no,$0,0,No,0,1,Highly Urban/ Urban
7677,0,0,0,50,0,15,"$51,006",No,"$182,512",z_No,M,z_High School,z_Blue Collar,52,Commercial,"$11,600",1,Minivan,no,$0,0,No,0,1,z_Highly Rural/ Rural
7679,0,0,0,53,0,7,"$83,066",No,"$251,126",Yes,z_F,Masters,Lawyer,30,Private,"$6,800",1,z_SUV,no,$0,0,Yes,0,,Highly Urban/ Urban
7680,0,0,0,51,0,0,$0,No,$0,z_No,z_F,<High School,Home Maker,36,Private,"$7,500",1,z_SUV,no,$0,0,No,1,4,z_Highly Rural/ Rural
7681,0,0,0,53,0,5,"$38,467",No,$0,z_No,M,z_High School,Manager,30,Commercial,"$11,560",4,Pickup,yes,"$1,231",3,No,1,1,Highly Urban/ Urban
7683,0,0,1,42,2,15,"$22,155",No,"$127,123",Yes,M,Masters,Lawyer,30,Private,"$3,720",1,Minivan,yes,$0,0,No,1,15,Highly Urban/ Urban
7684,1,2939,0,56,0,10,"$18,237",No,"$128,367",Yes,z_F,Masters,Lawyer,12,Private,"$8,920",1,z_SUV,no,$0,0,Yes,0,17,Highly Urban/ Urban
7685,0,0,0,31,2,13,"$9,961",No,"$94,727",Yes,z_F,<High School,Home Maker,53,Private,"$5,860",1,z_SUV,no,$0,0,Yes,0,4,z_Highly Rural/ Rural
7686,1,1923,0,42,0,,"$77,508",No,,z_No,M,Bachelors,Professional,38,Commercial,"$43,290",3,Panel Truck,yes,"$19,942",3,Yes,1,8,Highly Urban/ Urban
7687,0,0,0,56,0,11,"$197,493",No,$0,z_No,M,PhD,,21,Commercial,"$26,000",1,Panel Truck,no,"$8,018",4,No,5,12,Highly Urban/ Urban
7691,1,1157.8242217,0,49,0,13,"$55,447",No,$0,z_No,z_F,<High School,z_Blue Collar,5,Private,"$13,650",17,z_SUV,no,"$7,062",3,No,0,1,Highly Urban/ Urban
7693,0,0,0,55,0,6,"$51,516",No,$0,z_No,M,Masters,,39,Commercial,"$11,940",10,Pickup,yes,$0,0,No,0,19,Highly Urban/ Urban
7694,0,0,0,45,0,8,"$40,368",No,"$171,248",Yes,z_F,Bachelors,Professional,37,Private,"$10,040",1,z_SUV,no,$0,0,No,0,8,z_Highly Rural/ Rural
7695,0,0,0,50,0,6,"$41,723",No,"$206,552",Yes,M,Masters,Manager,42,Private,"$10,670",1,Minivan,yes,$0,0,No,1,11,Highly Urban/ Urban
7696,0,0,0,51,0,15,"$36,751",No,$0,z_No,z_F,PhD,Home Maker,36,Private,"$20,730",4,Minivan,no,$0,0,No,5,15,z_Highly Rural/ Rural
7697,0,0,0,62,0,18,"$48,350",No,"$241,411",Yes,z_F,Masters,Professional,39,Private,"$16,860",3,Sports Car,no,"$27,425",3,No,0,16,Highly Urban/ Urban
7698,0,0,0,54,0,,"$74,857",No,"$236,453",Yes,M,Bachelors,Manager,38,Private,"$14,390",7,Minivan,no,$0,0,No,0,11,Highly Urban/ Urban
7700,1,4614,2,44,3,14,"$15,385",Yes,$0,z_No,z_F,<High School,Clerical,38,Private,"$9,670",3,z_SUV,no,$0,0,No,0,5,Highly Urban/ Urban
7701,0,0,0,56,0,10,"$31,093",No,,Yes,M,Masters,Manager,19,Private,"$7,060",1,Pickup,no,$0,0,No,2,9,Highly Urban/ Urban
7702,1,3392,0,27,3,9,"$10,852",Yes,$0,z_No,z_F,<High School,Home Maker,59,Private,"$10,830",6,z_SUV,no,$0,0,No,1,1,Highly Urban/ Urban
7703,0,0,0,47,0,12,"$56,483",No,"$229,334",Yes,z_F,<High School,z_Blue Collar,37,Commercial,"$20,960",1,Pickup,no,$0,0,Yes,3,7,z_Highly Rural/ Rural
7704,0,0,0,53,0,13,"$26,429",No,"$163,090",Yes,z_F,<High School,z_Blue Collar,42,Private,"$9,440",1,z_SUV,no,$0,0,No,0,1,z_Highly Rural/ Rural
7706,1,7345,0,40,0,11,"$30,069",No,"$168,683",Yes,z_F,z_High School,Clerical,41,Private,"$9,460",1,Sports Car,no,$0,0,Yes,1,1,Highly Urban/ Urban
7707,0,0,0,49,0,7,"$176,866",No,$0,z_No,M,Masters,,69,Private,"$32,720",1,Minivan,yes,$0,0,No,1,16,Highly Urban/ Urban
7708,0,0,2,45,2,12,"$49,979",No,"$186,606",Yes,M,z_High School,Clerical,31,Commercial,"$11,000",4,Pickup,yes,$0,0,No,1,10,z_Highly Rural/ Rural
7709,0,0,0,34,4,16,"$72,641",No,"$230,443",Yes,M,Bachelors,Clerical,15,Private,"$4,800",6,Pickup,yes,$0,0,No,3,9,Highly Urban/ Urban
7710,0,0,0,45,0,11,"$53,556",No,"$167,505",Yes,M,<High School,z_Blue Collar,63,Commercial,"$21,290",13,Van,yes,$0,0,No,0,1,Highly Urban/ Urban
7711,1,14811.098009,0,42,0,14,"$40,480",No,"$164,701",Yes,M,Bachelors,Clerical,71,Commercial,"$10,830",6,Pickup,yes,$0,0,No,0,13,Highly Urban/ Urban
7713,1,5005,0,39,0,12,"$70,862",No,"$225,345",Yes,M,Bachelors,z_Blue Collar,48,Private,"$4,740",6,Pickup,yes,$0,0,Yes,0,6,Highly Urban/ Urban
7714,0,0,0,57,0,9,"$177,380",No,"$422,429",Yes,M,PhD,Manager,31,Commercial,"$19,590",4,Van,yes,$0,0,No,1,12,Highly Urban/ Urban
7715,0,0,0,56,0,12,"$62,483",No,,Yes,z_F,Bachelors,Manager,18,Private,"$13,350",3,z_SUV,no,$0,0,No,0,8,Highly Urban/ Urban
7716,0,0,0,42,0,13,,No,"$244,711",Yes,M,<High School,z_Blue Collar,24,Commercial,"$16,340",1,Van,yes,"$7,523",4,No,0,4,z_Highly Rural/ Rural
7717,0,0,0,46,0,,"$67,938",No,"$235,842",Yes,z_F,PhD,Lawyer,48,Private,"$13,690",1,z_SUV,no,"$4,656",4,No,0,13,Highly Urban/ Urban
7718,0,0,0,43,0,7,"$29,435",No,$0,z_No,z_F,z_High School,Clerical,37,Private,"$27,500",4,Minivan,no,$0,0,No,3,1,z_Highly Rural/ Rural
7719,1,3833.4049091,0,38,0,0,$0,No,"$87,708",Yes,M,<High School,Student,24,Commercial,"$20,260",1,Van,yes,$934,2,No,4,1,Highly Urban/ Urban
7720,0,0,0,56,0,3,"$37,352",No,$0,z_No,M,Masters,Lawyer,20,Private,"$13,340",1,Minivan,yes,$0,0,No,1,20,z_Highly Rural/ Rural
7721,0,0,0,32,3,0,$0,No,$0,Yes,z_F,Bachelors,Home Maker,75,Private,"$4,700",6,Sports Car,no,$0,0,No,0,11,z_Highly Rural/ Rural
7722,0,0,0,48,0,12,"$10,476",No,"$106,938",Yes,z_F,<High School,Student,29,Private,"$6,480",1,Sports Car,no,$0,0,No,0,8,Highly Urban/ Urban
7723,0,0,0,51,0,0,$0,No,"$91,232",z_No,z_F,Bachelors,Home Maker,25,Private,"$1,500",1,z_SUV,no,$0,0,No,2,1,z_Highly Rural/ Rural
7724,0,0,0,45,0,13,"$75,386",No,"$207,203",Yes,z_F,Masters,Manager,5,Private,"$17,570",1,z_SUV,no,$0,0,Yes,3,,Highly Urban/ Urban
7725,1,4081,0,44,0,8,"$79,899",No,$0,z_No,z_F,Masters,Manager,25,Private,"$9,490",1,Sports Car,no,$0,0,No,0,17,Highly Urban/ Urban
7727,0,0,0,44,0,0,$0,No,"$91,344",Yes,z_F,Masters,Home Maker,39,Private,"$11,340",4,Minivan,no,$0,0,No,1,14,Highly Urban/ Urban
7729,0,0,0,46,0,12,,No,"$355,800",z_No,z_F,Bachelors,Professional,36,Private,"$7,490",4,z_SUV,no,"$9,255",1,No,5,,Highly Urban/ Urban
7730,0,0,0,51,0,11,"$152,462",No,$0,z_No,z_F,Masters,Manager,23,Private,"$17,930",13,z_SUV,no,"$6,788",3,No,0,14,Highly Urban/ Urban
7731,1,4783,0,43,0,11,"$58,251",No,"$210,945",z_No,M,Bachelors,Manager,57,Commercial,"$19,030",4,Van,no,$0,0,Yes,0,7,Highly Urban/ Urban
7732,0,0,0,34,3,14,"$86,877",Yes,$0,z_No,z_F,Bachelors,z_Blue Collar,14,Commercial,"$13,590",7,Minivan,no,$0,0,No,2,14,Highly Urban/ Urban
7733,0,0,0,44,2,14,"$23,541",No,"$171,928",Yes,z_F,<High School,Clerical,49,Private,"$6,250",1,z_SUV,no,$0,0,No,3,5,Highly Urban/ Urban
7734,0,0,0,57,0,14,"$100,985",No,"$280,768",Yes,z_F,Masters,Lawyer,8,Private,"$22,710",6,z_SUV,no,"$4,531",3,No,2,15,Highly Urban/ Urban
7736,1,5273,0,32,3,0,$0,No,"$64,184",Yes,z_F,Bachelors,Home Maker,51,Private,"$13,140",6,Sports Car,no,$0,0,No,0,4,z_Highly Rural/ Rural
7738,0,0,0,49,0,10,,No,,z_No,z_F,z_High School,z_Blue Collar,22,Commercial,"$4,720",1,z_SUV,no,$557,3,No,4,7,Highly Urban/ Urban
7740,0,0,0,36,3,,"$29,033",No,"$181,744",Yes,z_F,z_High School,Clerical,29,Private,"$29,960",4,Pickup,no,"$7,867",1,No,5,1,Highly Urban/ Urban
7741,0,0,1,41,2,13,"$90,405",Yes,"$268,678",z_No,M,z_High School,z_Blue Collar,32,Commercial,"$17,680",1,Van,no,"$36,839",2,No,3,1,z_Highly Rural/ Rural
7742,0,0,0,41,3,16,"$18,351",No,$0,Yes,z_F,z_High School,Student,30,Commercial,"$11,720",7,Pickup,yes,$0,0,Yes,2,6,Highly Urban/ Urban
7745,0,0,0,36,0,13,,No,"$150,426",Yes,M,z_High School,Clerical,13,Private,"$16,230",6,Minivan,yes,"$6,654",2,No,0,1,Highly Urban/ Urban
7747,0,0,0,47,0,12,"$114,748",No,"$289,437",Yes,z_F,z_High School,z_Blue Collar,34,Commercial,"$24,740",4,Minivan,no,$0,0,No,0,10,Highly Urban/ Urban
7748,0,0,0,51,0,11,"$159,809",No,,Yes,M,Masters,,22,Commercial,"$22,580",6,Panel Truck,no,$0,0,Yes,3,19,Highly Urban/ Urban
7751,0,0,0,50,0,13,"$81,614",No,$0,z_No,M,Masters,Lawyer,32,Private,"$21,870",12,Minivan,no,$0,0,No,5,16,Highly Urban/ Urban
7753,0,0,0,31,1,4,"$119,331",No,"$363,888",Yes,M,Bachelors,Professional,30,Commercial,"$29,230",6,Panel Truck,no,"$12,636",3,Yes,2,10,Highly Urban/ Urban
7754,0,0,0,31,0,9,"$33,768",No,"$147,167",Yes,M,z_High School,Professional,19,Commercial,"$8,210",6,Pickup,yes,$0,0,No,1,1,Highly Urban/ Urban
7757,0,0,0,45,2,13,"$29,754",Yes,$0,z_No,z_F,Masters,Lawyer,12,Private,"$19,350",10,Minivan,no,$0,0,No,0,10,Highly Urban/ Urban
7758,0,0,0,66,0,13,"$45,790",No,"$213,595",Yes,z_F,Bachelors,Home Maker,15,Commercial,"$25,090",10,Pickup,no,$0,0,No,0,15,z_Highly Rural/ Rural
7759,0,0,0,45,1,10,"$69,411",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,34,Commercial,"$12,940",7,Minivan,no,$0,0,Yes,1,1,Highly Urban/ Urban
7760,1,3012,0,47,0,16,"$54,807",No,"$183,953",Yes,z_F,z_High School,z_Blue Collar,43,Commercial,"$7,280",1,Pickup,no,"$4,009",2,No,2,6,Highly Urban/ Urban
7761,0,0,1,44,2,5,"$28,833",No,"$183,748",Yes,M,<High School,Clerical,36,Private,"$20,550",1,Van,yes,$0,0,No,3,1,z_Highly Rural/ Rural
7763,1,2972,3,42,3,4,"$19,759",Yes,$0,z_No,M,<High School,z_Blue Collar,30,Private,"$15,100",1,Minivan,yes,"$35,863",2,Yes,4,8,Highly Urban/ Urban
7765,0,0,0,47,0,,"$23,290",No,,Yes,z_F,z_High School,z_Blue Collar,46,Commercial,"$8,530",6,z_SUV,no,"$17,597",2,No,0,7,Highly Urban/ Urban
7766,0,0,2,43,2,13,"$63,357",No,"$222,957",Yes,M,Bachelors,z_Blue Collar,26,Commercial,"$12,930",6,Minivan,yes,$0,0,No,4,1,z_Highly Rural/ Rural
7767,0,0,0,68,0,10,,No,"$300,670",Yes,M,PhD,Manager,29,Commercial,"$27,430",7,Pickup,yes,"$5,967",1,No,4,18,Highly Urban/ Urban
7768,0,0,0,51,0,9,"$102,330",No,"$319,224",Yes,z_F,Bachelors,Manager,22,Private,"$16,830",6,Minivan,no,$0,0,No,1,9,Highly Urban/ Urban
7771,1,7802,0,32,4,12,"$4,564",Yes,$0,z_No,z_F,z_High School,Student,31,Commercial,"$13,810",4,Sports Car,no,$0,0,No,0,1,Highly Urban/ Urban
7772,0,0,0,55,0,13,"$50,431",No,"$178,760",Yes,M,z_High School,z_Blue Collar,39,Commercial,"$14,660",11,Minivan,no,$0,0,No,0,10,z_Highly Rural/ Rural
7773,1,4771,0,66,0,7,"$78,458",No,"$267,837",Yes,M,Bachelors,z_Blue Collar,40,Commercial,"$14,910",13,z_SUV,yes,"$3,894",4,No,0,13,Highly Urban/ Urban
7774,1,4847.6793095,1,40,2,14,"$67,700",Yes,"$200,231",z_No,M,Bachelors,Manager,47,Private,"$17,430",1,Van,yes,"$6,452",4,No,4,7,Highly Urban/ Urban
7775,0,0,0,35,0,4,"$51,116",No,$0,z_No,z_F,Bachelors,z_Blue Collar,43,Commercial,"$14,200",10,z_SUV,no,"$5,459",2,No,0,12,Highly Urban/ Urban
7777,1,53796.195478,0,54,1,11,"$43,673",Yes,"$172,395",z_No,z_F,z_High School,z_Blue Collar,39,Commercial,"$18,690",7,Minivan,no,$0,0,No,1,1,Highly Urban/ Urban
7779,0,0,0,41,0,,"$49,094",No,"$212,215",Yes,z_F,z_High School,z_Blue Collar,28,Commercial,"$10,510",10,z_SUV,no,"$7,010",1,No,0,1,Highly Urban/ Urban
7780,0,0,0,50,0,13,"$45,499",No,"$196,923",z_No,M,Bachelors,Professional,28,Private,"$6,050",10,Minivan,yes,$0,0,No,0,12,Highly Urban/ Urban
7781,0,0,3,43,4,18,,Yes,$0,z_No,z_F,z_High School,Student,51,Commercial,"$7,620",6,z_SUV,no,$0,0,Yes,0,4,z_Highly Rural/ Rural
7782,0,0,0,45,0,11,"$48,961",No,"$177,210",Yes,z_F,Bachelors,Home Maker,24,Private,"$16,930",6,Sports Car,no,$0,0,No,3,8,Highly Urban/ Urban
7783,0,0,0,50,0,16,"$46,228",No,,Yes,z_F,z_High School,z_Blue Collar,47,Commercial,"$21,090",6,Pickup,no,$0,0,No,0,4,z_Highly Rural/ Rural
7785,1,4927,0,42,0,13,"$40,277",No,"$156,362",z_No,M,Bachelors,Professional,46,Commercial,"$5,530",6,Pickup,yes,"$8,942",2,No,6,9,Highly Urban/ Urban
7787,0,0,0,57,0,13,"$92,106",No,$0,z_No,z_F,Bachelors,Manager,46,Private,"$25,710",9,Minivan,no,$0,0,No,1,7,Highly Urban/ Urban
7788,0,0,0,36,0,13,"$244,076",No,"$565,586",Yes,M,PhD,,48,Commercial,"$29,510",1,Panel Truck,no,$0,0,No,0,1,Highly Urban/ Urban
7790,0,0,0,38,0,13,"$126,747",No,"$311,195",Yes,z_F,PhD,Professional,9,Private,"$17,970",11,Minivan,no,"$3,381",1,No,7,22,Highly Urban/ Urban
7791,1,3758,0,26,0,10,"$12,240",No,"$101,334",z_No,z_F,<High School,Student,21,Private,"$5,320",1,Sports Car,no,"$6,094",2,No,0,6,Highly Urban/ Urban
7792,0,0,0,48,0,12,"$25,094",No,$0,z_No,z_F,z_High School,z_Blue Collar,18,Commercial,"$8,810",16,Sports Car,no,"$4,852",1,No,5,1,Highly Urban/ Urban
7795,0,0,1,45,1,11,"$35,825",No,"$212,583",Yes,M,<High School,Clerical,34,Commercial,"$5,080",9,Pickup,no,$0,0,No,1,7,z_Highly Rural/ Rural
7796,1,1331,1,41,1,11,"$65,483",No,,Yes,M,PhD,,30,Commercial,"$5,620",17,Pickup,yes,"$7,351",2,No,0,18,Highly Urban/ Urban
7797,1,3455,0,48,0,7,"$24,601",No,"$128,982",z_No,M,PhD,,21,Commercial,"$8,760",1,Pickup,no,$0,0,No,1,10,Highly Urban/ Urban
7798,0,0,0,39,0,11,"$23,670",No,$0,z_No,M,<High School,Clerical,10,Private,"$16,440",5,Van,yes,"$34,346",3,Yes,3,1,Highly Urban/ Urban
7799,0,0,0,49,0,,"$174,329",No,"$417,731",z_No,M,PhD,,22,Commercial,"$26,250",7,Panel Truck,no,$0,0,No,0,8,Highly Urban/ Urban
7800,0,0,0,47,0,,"$48,517",No,"$220,943",Yes,z_F,<High School,Clerical,33,Private,"$11,050",7,z_SUV,no,"$5,908",2,No,2,1,Highly Urban/ Urban
7801,0,0,0,44,0,12,"$31,526",No,"$139,414",Yes,z_F,z_High School,Clerical,27,Private,"$10,960",6,Sports Car,no,$0,0,No,0,1,z_Highly Rural/ Rural
7802,0,0,0,57,0,14,"$188,059",No,,z_No,M,PhD,Doctor,28,Private,"$26,010",1,Minivan,yes,"$25,989",1,Yes,4,12,Highly Urban/ Urban
7803,1,4536,0,50,0,8,"$30,956",No,"$166,846",Yes,M,z_High School,Clerical,11,Commercial,"$17,400",4,Van,no,"$3,288",2,No,3,7,Highly Urban/ Urban
7805,0,0,0,42,2,11,"$10,806",Yes,$0,z_No,z_F,<High School,Clerical,5,Private,"$8,230",10,Sports Car,no,$0,0,No,0,1,z_Highly Rural/ Rural
7806,1,5282,1,36,2,12,"$32,474",No,"$108,745",Yes,M,z_High School,Clerical,59,Private,"$8,350",4,Pickup,no,$0,0,No,0,1,z_Highly Rural/ Rural
7807,1,2959,0,36,0,12,,No,$0,z_No,z_F,Bachelors,Professional,44,Private,"$18,320",1,Minivan,no,"$8,143",2,No,1,10,Highly Urban/ Urban
7808,0,0,0,56,0,12,"$53,594",No,"$174,157",Yes,z_F,Bachelors,Manager,38,Private,"$17,990",9,Minivan,no,$0,0,No,0,8,Highly Urban/ Urban
7809,0,0,0,41,3,14,"$27,045",No,"$205,386",Yes,z_F,z_High School,z_Blue Collar,39,Commercial,"$18,800",4,z_SUV,no,"$1,420",2,No,3,10,Highly Urban/ Urban
7810,0,0,0,44,2,13,"$60,448",No,"$218,546",Yes,z_F,z_High School,Manager,52,Private,"$7,540",1,Sports Car,no,$0,0,No,0,,Highly Urban/ Urban
7812,0,0,0,48,0,0,$0,No,$0,z_No,z_F,Masters,Home Maker,24,Private,"$6,300",1,Sports Car,no,$0,0,No,1,,z_Highly Rural/ Rural
7814,0,0,0,43,3,0,$0,No,$0,Yes,z_F,z_High School,Student,62,Private,"$12,410",10,z_SUV,no,$0,0,No,0,1,z_Highly Rural/ Rural
7816,0,0,0,57,0,14,"$51,121",No,"$177,371",Yes,M,z_High School,Clerical,35,Commercial,"$7,100",1,Pickup,yes,$0,0,No,0,1,Highly Urban/ Urban
7819,0,0,0,41,0,11,"$48,230",No,$0,z_No,M,z_High School,z_Blue Collar,45,Commercial,"$14,540",7,Minivan,no,"$2,157",2,No,2,1,Highly Urban/ Urban
7820,0,0,0,48,0,14,"$50,201",No,"$169,828",Yes,M,z_High School,Manager,24,Commercial,"$29,670",1,Panel Truck,yes,"$5,053",3,No,4,1,Highly Urban/ Urban
7822,1,6503,0,35,0,10,"$18,047",No,"$97,247",Yes,M,<High School,z_Blue Collar,5,Commercial,"$6,950",11,Pickup,no,$0,0,No,1,4,Highly Urban/ Urban
7823,0,0,2,41,3,14,"$17,321",No,"$109,835",Yes,z_F,<High School,z_Blue Collar,24,Private,"$6,530",4,Sports Car,no,$0,0,No,3,1,Highly Urban/ Urban
7824,1,3161,0,48,0,9,"$29,928",No,"$102,900",Yes,z_F,z_High School,Clerical,18,Private,"$17,630",1,z_SUV,no,"$3,826",4,No,2,9,Highly Urban/ Urban
7826,0,0,0,46,0,11,"$80,336",No,$0,z_No,z_F,z_High School,z_Blue Collar,37,Commercial,"$14,130",6,z_SUV,no,$0,0,No,0,8,z_Highly Rural/ Rural
7827,0,0,0,47,0,12,"$33,909",No,"$167,505",Yes,z_F,Masters,Lawyer,22,Private,"$13,110",1,Minivan,no,$0,0,No,1,17,Highly Urban/ Urban
7828,0,0,0,55,0,13,"$192,328",No,"$475,685",Yes,M,Bachelors,Manager,10,Private,"$41,400",6,Minivan,no,$0,0,No,0,8,Highly Urban/ Urban
7829,1,1592,0,46,0,13,"$72,383",No,"$224,700",Yes,M,Bachelors,Professional,31,Private,"$13,340",10,Minivan,no,"$3,990",2,No,0,9,Highly Urban/ Urban
7831,0,0,0,47,0,6,"$23,595",No,"$127,966",Yes,z_F,<High School,Clerical,34,Private,"$28,520",6,Minivan,no,$0,0,No,1,1,z_Highly Rural/ Rural
7833,0,0,0,48,0,12,"$65,219",No,,z_No,z_F,Masters,Lawyer,20,Private,"$8,020",3,z_SUV,no,"$3,660",2,No,3,18,Highly Urban/ Urban
7834,0,0,1,64,2,15,"$42,332",No,"$186,390",Yes,z_F,<High School,Clerical,24,Private,"$5,730",4,Sports Car,no,$0,0,No,2,1,z_Highly Rural/ Rural
7836,1,4931,0,42,0,12,,No,"$175,107",Yes,z_F,z_High School,z_Blue Collar,77,Commercial,"$13,480",1,z_SUV,no,"$3,819",2,No,0,8,Highly Urban/ Urban
7837,0,0,0,40,0,7,"$30,743",No,$0,z_No,M,<High School,z_Blue Collar,44,Private,"$1,500",3,Minivan,yes,$0,0,No,0,5,Highly Urban/ Urban
